1827,1,91.25,2000-04-19
1838,1,92.89,2000-11-13
1872,1,93.12,2000-03-12
1874,1,98.3,2000-07-10
1880,1,98.33,2000-06-13
1889,1,93.45,2000-07-26
1900,1,95.2,2000-09-21
1922,1,99.94,2000-11-08
1935,1,93.17,2000-02-18
1977,1,90.84,2000-05-14
1985,1,94.79,2000-08-06
1989,1,95.71,2000-05-31
1992,1,98.82,2000-11-29
1996,1,90.75,2000-10-03
2001,1,98.24,2000-06-16
2005,1,98.37,2000-05-10
2026,1,99.87,2000-03-28
2029,1,97.12,2000-03-27
2062,1,99.24,2000-05-13
2065,1,94.22,2000-04-21
2098,1,99.33,2000-04-02
2126,1,94.41,2000-01-11
2128,1,98.15,2000-10-19
2131,1,97.24,2000-09-10
2132,1,96.75,2000-10-10
2139,1,96.91,2000-09-11
2143,1,95.9,2000-02-15
2146,1,93.9,2000-06-03
2153,1,93.94,2000-09-13
2168,1,92.76,2000-07-27
2170,1,100.0,2000-07-07
2173,1,94.04,2000-07-01
2182,1,99.49,2000-03-16
2188,1,94.58,2000-08-30
2221,1,91.74,2000-11-04
2233,1,99.95,2000-07-13
2234,1,98.33,2000-05-24
2247,1,99.17,2000-11-22
2262,1,90.85,2000-07-29
2270,1,92.31,2000-11-06
2274,1,91.56,2000-04-25
2281,1,97.76,2000-07-09
2284,1,95.5,2000-06-01
2310,1,94.22,2000-11-07
2311,1,91.41,2000-02-24
2331,1,93.48,2000-08-29
2337,1,95.2,2000-06-07
2343,1,92.8,2000-11-13
2355,1,96.98,2000-07-30
2358,1,93.45,2000-11-22
2366,1,92.84,2000-02-16
2378,1,92.04,2000-03-30
2386,1,95.53,2000-04-13
2402,1,91.23,2000-04-03
2412,1,95.46,2000-01-07
2416,1,93.14,2000-07-25
2446,1,93.17,2000-05-11
2449,1,94.82,2000-01-25
2455,1,94.41,2000-07-12
2466,1,91.74,2000-08-11
2467,1,99.02,2000-09-30
2487,1,94.85,2000-09-15
2492,1,92.92,2000-01-26
2535,1,90.4,2000-11-27
2537,1,92.88,2000-12-11
2545,1,95.01,2000-12-03
2548,1,94.54,2000-04-28
2549,1,91.98,2000-10-01
2550,1,96.75,2000-05-06
2571,1,93.19,2000-01-02
2580,1,96.74,2000-07-10
2583,1,94.08,2000-01-13
2588,1,98.03,2000-02-06
2607,1,96.49,2000-08-04
2612,1,93.35,2000-04-09
2632,1,96.35,2000-10-26
2634,1,92.77,2000-04-23
2650,1,91.46,2000-04-29
2652,1,99.39,2000-05-01
2655,1,99.8,2000-09-13
2682,1,97.44,2000-06-30
2683,1,97.49,2000-05-18
2701,1,91.44,2000-11-30
2705,1,90.13,2000-06-12
2708,1,96.65,2000-01-10
2718,1,98.44,2000-09-02
2729,1,92.25,2000-07-21
2730,1,98.12,2000-12-12
2733,1,97.35,2000-07-28
2740,1,94.47,2000-12-12
2744,1,92.31,2000-04-09
2749,1,91.46,2000-06-26
2754,1,93.67,2000-10-09
2755,1,99.38,2000-05-11
2762,1,93.75,2000-12-28
2766,1,95.09,2000-05-22
2805,1,97.61,2000-07-11
2811,1,96.15,2000-01-03
2822,1,93.33,2000-02-01
2827,1,90.95,2000-02-08
2842,1,94.12,2000-10-22
2859,1,93.31,2000-02-18
2866,1,90.28,2000-12-18
2869,1,95.55,2000-04-21
2871,1,97.6,2000-08-31
2878,1,99.24,2000-04-30
2888,1,96.94,2000-04-11
2914,1,91.55,2000-08-27
2917,1,93.24,2000-02-05
2935,1,95.48,2000-01-27
2936,1,92.67,2000-07-22
2938,1,94.6,2000-03-13
2941,1,98.79,2000-08-19
2945,1,94.19,2000-08-20
2950,1,91.7,2000-01-21
2954,1,94.79,2000-06-07
2965,1,90.17,2000-06-30
2970,1,97.2,2000-02-01
2976,1,95.94,2000-09-22
2981,1,98.6,2000-04-07
3037,1,90.6,2000-11-07
3043,1,93.56,2000-10-02
3052,1,98.4,2000-09-29
3071,1,90.43,2000-07-17
3075,1,93.31,2000-04-02
3078,1,91.28,2000-12-25
3103,1,99.44,2000-09-07
3105,1,92.81,2000-02-17
3114,1,92.93,2000-12-30
3123,1,90.81,2000-06-02
3125,1,95.64,2000-08-09
3126,1,95.27,2000-12-18
3130,1,94.54,2000-03-15
3141,1,93.35,2000-05-24
3152,1,93.29,2000-05-08
3171,1,94.59,2000-02-17
3180,1,97.23,2000-02-14
3194,1,93.44,2000-08-05
3221,1,97.3,2000-05-22
3234,1,97.61,2000-07-04
3237,1,97.81,2000-01-16
3244,1,100.0,2000-02-07
3252,1,96.75,2000-10-28
3263,1,94.17,2000-03-12
3286,1,96.08,2000-03-21
3290,1,99.73,2000-12-02
3295,1,94.12,2000-08-10
3304,1,99.28,2000-02-20
3306,1,92.55,2000-04-02
3309,1,93.94,2000-10-24
3311,1,98.26,2000-06-18
3313,1,94.59,2000-10-16
3314,1,91.35,2000-05-07
3318,1,90.79,2000-11-10
3324,1,91.8,2000-07-17
3359,1,91.71,2000-06-29
3380,1,93.05,2000-10-29
3387,1,95.14,2000-03-06
3396,1,94.27,2000-02-02
3418,1,94.71,2000-06-06
3439,1,95.1,2000-04-05
3463,1,93.73,2000-11-10
3520,1,99.72,2000-12-24
3557,1,96.31,2000-06-13
3560,1,97.11,2000-03-26
3569,1,91.05,2000-01-07
3583,1,94.25,2000-03-14
3600,1,94.53,2000-02-16
3608,1,94.78,2000-09-21
3609,1,98.17,2000-07-25
3623,1,97.77,2000-03-23
3636,1,96.96,2000-08-16
3637,1,92.87,2000-12-19
3638,1,91.82,2000-09-27
3643,1,90.44,2000-11-20
3652,1,96.41,2000-08-29
3655,1,90.25,2000-11-15
3667,1,91.22,2000-12-01
3697,1,91.38,2000-01-18
3699,1,92.73,2000-08-11
3704,1,93.56,2000-10-21
3715,1,96.71,2000-03-22
3716,1,91.99,2000-02-29
3725,1,96.0,2000-08-28
3737,1,99.88,2000-06-22
3741,1,98.26,2000-06-21
3743,1,91.52,2000-02-03
3747,1,99.83,2000-01-22
3758,1,99.77,2000-05-26
3759,1,92.86,2000-10-13
3765,1,99.01,2000-01-22
3774,1,99.78,2000-09-09
3792,1,97.07,2000-03-12
3805,1,98.31,2000-07-13
3808,1,98.69,2000-11-05
3809,1,97.39,2000-05-21
3825,1,94.53,2000-06-18
3830,1,95.44,2000-02-02
3853,1,96.93,2000-12-15
3854,1,97.34,2000-12-22
3857,1,97.75,2000-04-30
3866,1,95.94,2000-08-08
3872,1,94.29,2000-01-28
3879,1,97.7,2000-10-18
3884,1,97.65,2000-09-06
3894,1,94.76,2000-09-10
3903,1,96.74,2000-05-28
3908,1,90.31,2000-01-18
3915,1,99.9,2000-03-06
3919,1,94.92,2000-02-22
3940,1,91.54,2000-04-22
3943,1,93.79,2000-11-06
3952,1,91.6,2000-03-15
3957,1,98.97,2000-08-09
3962,1,95.53,2000-11-27
3987,1,97.12,2000-04-12
3996,1,99.95,2000-12-17
4004,1,90.19,2000-08-05
4005,1,90.44,2000-09-20
4027,1,94.95,2000-01-08
4031,1,95.34,2000-08-27
4057,1,94.91,2000-05-24
4058,1,93.83,2000-07-22
4060,1,99.08,2000-05-15
4076,1,98.79,2000-08-01
4077,1,94.95,2000-03-07
4086,1,92.77,2000-11-26
4143,1,90.01,2000-06-07
4154,1,92.71,2000-02-26
4159,1,98.51,2000-07-10
4171,1,94.01,2000-08-12
4188,1,94.91,2000-10-30
4195,1,95.52,2000-06-08
4203,1,96.59,2000-09-23
4216,1,92.19,2000-06-26
4217,1,97.5,2000-02-24
4221,1,97.78,2000-08-10
4225,1,94.44,2000-09-16
4227,1,90.67,2000-11-08
4233,1,99.1,2000-10-04
4252,1,91.06,2000-12-30
4255,1,99.33,2000-11-21
4273,1,92.02,2000-07-22
4306,1,96.69,2000-03-18
4312,1,94.9,2000-07-15
4316,1,94.35,2000-10-24
4319,1,94.24,2000-08-17
4325,1,94.98,2000-05-09
4330,1,93.93,2000-01-03
4342,1,92.55,2000-05-05
4348,1,94.49,2000-06-21
4360,1,91.7,2000-09-10
4373,1,90.01,2000-05-24
4386,1,95.13,2000-03-05
4403,1,96.33,2000-03-23
4410,1,99.16,2000-01-21
4411,1,95.59,2000-10-13
4413,1,93.02,2000-12-05
4421,1,94.63,2000-02-21
4430,1,99.89,2000-10-05
4432,1,93.93,2000-07-02
4473,1,98.09,2000-08-18
4488,1,90.24,2000-02-04
4493,1,93.93,2000-09-13
4495,1,94.94,2000-11-12
4496,1,90.04,2000-02-24
4499,1,98.13,2000-12-10
4520,1,99.99,2000-11-15
4526,1,95.38,2000-01-26
4527,1,93.98,2000-07-23
4559,1,93.78,2000-04-14
4570,1,90.74,2000-02-12
4600,1,92.0,2000-06-28
4617,1,90.06,2000-05-30
4620,1,91.71,2000-01-02
4628,1,98.33,2000-09-17
4629,1,90.94,2000-10-08
4631,1,96.3,2000-06-13
4660,1,91.56,2000-06-30
4662,1,91.87,2000-03-13
4664,1,96.42,2000-02-16
4669,1,94.16,2000-05-26
4684,1,93.0,2000-05-11
4714,1,91.24,2000-04-26
4728,1,95.96,2000-10-03
4731,1,91.06,2000-02-26
4733,1,95.75,2000-03-16
4734,1,96.29,2000-03-02
4744,1,99.01,2000-06-18
4749,1,90.8,2000-04-20
4758,1,91.34,2000-12-26
4771,1,94.69,2000-10-08
4784,1,98.37,2000-08-02
4789,1,93.5,2000-01-06
4823,1,95.61,2000-03-21
4830,1,90.41,2000-06-03
4841,1,97.41,2000-04-27
4847,1,94.11,2000-11-15
4850,1,95.4,2000-12-10
4864,1,99.59,2000-04-25
4883,1,99.57,2000-01-17
4893,1,90.99,2000-10-16
4896,1,96.58,2000-11-11
4903,1,98.36,2000-11-23
4925,1,99.11,2000-11-10
4935,1,95.44,2000-04-06
4937,1,97.51,2000-03-18
4954,1,93.35,2000-04-28
4958,1,95.23,2000-09-03
4966,1,93.44,2000-03-24
4970,1,95.95,2000-06-08
4974,1,96.8,2000-08-31
4984,1,93.44,2000-02-18
4986,1,93.45,2000-11-29
4990,1,97.49,2000-03-03
5001,1,92.94,2000-05-29
5005,1,97.33,2000-12-28
5009,1,93.62,2000-06-03
5014,1,95.28,2000-06-09
5019,1,93.15,2000-07-28
5023,1,95.42,2000-03-10
5028,1,97.3,2000-02-03
5042,1,95.9,2000-03-21
5051,1,90.4,2000-03-24
5080,1,91.42,2000-09-02
5093,1,99.28,2000-03-07
5098,1,94.72,2000-03-18
5116,1,93.9,2000-11-04
5117,1,98.78,2000-02-28
5142,1,98.63,2000-06-29
5147,1,91.18,2000-08-21
5166,1,95.16,2000-05-04
5169,1,96.72,2000-10-10
5171,1,93.34,2000-07-21
5186,1,99.18,2000-06-16
5187,1,94.97,2000-08-01
5190,1,90.87,2000-08-03
5197,1,96.94,2000-12-12
5201,1,90.86,2000-11-22
5217,1,99.69,2000-09-18
5224,1,97.3,2000-05-03
5249,1,99.9,2000-06-23
5273,1,95.23,2000-04-30
5294,1,92.96,2000-07-16
5300,1,97.07,2000-09-17
5310,1,91.03,2000-02-08
5317,1,94.03,2000-01-27
5330,1,92.2,2000-01-27
5349,1,93.64,2000-06-13
5351,1,95.07,2000-04-22
5354,1,90.47,2000-02-16
5355,1,98.55,2000-02-21
5366,1,92.75,2000-09-03
5373,1,96.92,2000-02-29
5382,1,97.74,2000-07-14
5391,1,91.78,2000-07-09
5419,1,92.41,2000-02-26
5445,1,98.98,2000-04-28
5478,1,92.75,2000-02-15
5490,1,96.8,2000-04-28
5497,1,95.95,2000-06-28
5502,1,99.01,2000-03-26
5505,1,93.09,2000-06-26
5529,1,96.14,2000-11-13
5539,1,91.21,2000-10-06
5558,1,98.65,2000-07-17
5564,1,92.07,2000-02-12
5589,1,96.32,2000-04-12
5590,1,97.47,2000-12-21
5593,1,96.06,2000-10-31
5625,1,98.52,2000-09-08
5649,1,99.4,2000-11-18
5667,1,90.59,2000-09-17
5669,1,95.88,2000-12-02
5686,1,94.29,2000-06-13
5687,1,99.52,2000-05-13
5696,1,95.17,2000-12-04
5701,1,94.14,2000-07-20
5706,1,92.98,2000-02-05
5708,1,98.26,2000-01-03
5717,1,95.48,2000-03-20
5726,1,97.24,2000-06-28
5730,1,95.86,2000-06-14
5743,1,95.77,2000-09-15
5748,1,97.96,2000-02-28
5750,1,91.63,2000-06-20
5752,1,93.12,2000-01-21
5764,1,99.9,2000-08-12
5769,1,93.76,2000-09-18
5770,1,90.31,2000-07-17
5773,1,91.3,2000-11-28
5777,1,96.91,2000-05-15
5802,1,91.19,2000-10-26
5808,1,93.28,2000-04-28
5810,1,98.5,2000-03-09
5819,1,98.78,2000-12-24
5829,1,94.14,2000-01-31
5847,1,96.1,2000-08-18
5860,1,99.91,2000-05-16
5879,1,90.99,2000-02-13
5881,1,96.77,2000-07-10
5952,1,93.12,2000-12-23
5963,1,95.88,2000-09-25
5966,1,93.7,2000-05-08
5983,1,96.5,2000-06-29
5990,1,98.62,2000-01-22
5998,1,93.11,2000-02-01
6020,1,99.82,2000-07-15
6029,1,96.85,2000-06-04
6030,1,93.6,2000-07-26
6079,1,92.09,2000-09-06
6081,1,91.9,2000-05-22
6109,1,94.29,2000-01-18
6111,1,91.55,2000-05-24
6119,1,94.43,2000-06-09
6130,1,98.77,2000-01-09
6164,1,98.96,2000-05-08
6167,1,91.01,2000-06-21
6168,1,94.18,2000-02-19
6174,1,96.83,2000-09-28
6201,1,97.7,2000-05-13
6212,1,94.88,2000-06-22
6214,1,99.02,2000-11-08
6215,1,93.18,2000-05-18
6219,1,94.19,2000-12-30
6247,1,92.69,2000-09-21
6271,1,90.71,2000-03-20
6297,1,92.25,2000-08-25
6314,1,96.74,2000-09-13
6324,1,96.43,2000-04-24
6331,1,98.69,2000-09-25
6334,1,97.09,2000-03-26
6353,1,98.9,2000-03-19
6360,1,96.75,2000-02-02
6361,1,96.44,2000-07-28
6365,1,92.83,2000-06-05
6366,1,97.76,2000-05-08
6374,1,96.68,2000-05-01
6382,1,90.7,2000-08-25
6387,1,96.53,2000-07-22
6401,1,94.96,2000-04-29
6402,1,97.49,2000-10-06
6403,1,97.56,2000-07-30
6408,1,91.57,2000-03-14
6411,1,98.61,2000-06-18
6420,1,94.28,2000-07-11
6432,1,92.21,2000-10-24
6447,1,97.49,2000-03-05
6462,1,92.93,2000-07-27
6472,1,90.15,2000-07-06
6480,1,99.93,2000-09-20
6491,1,95.97,2000-12-09
6500,1,95.99,2000-06-22
6501,1,97.24,2000-05-15
6504,1,96.74,2000-11-14
6526,1,97.64,2000-05-30
6536,1,90.96,2000-03-11
6539,1,96.93,2000-05-21
6578,1,99.04,2000-12-05
6588,1,90.75,2000-03-24
6593,1,99.07,2000-06-19
6596,1,96.89,2000-08-03
6610,1,99.24,2000-11-30
6617,1,94.91,2000-07-11
6618,1,97.93,2000-03-01
6632,1,97.04,2000-11-11
6637,1,91.33,2000-02-04
6641,1,95.84,2000-03-04
6663,1,95.68,2000-06-13
6682,1,98.12,2000-12-15
6693,1,96.64,2000-09-26
6716,1,98.05,2000-10-19
6731,1,90.14,2000-08-18
6752,1,99.22,2000-05-11
6770,1,90.96,2000-09-03
6774,1,99.54,2000-08-06
6775,1,93.67,2000-03-08
6788,1,91.9,2000-12-02
6805,1,92.27,2000-11-25
6813,1,93.44,2000-06-26
6823,1,98.42,2000-07-18
6834,1,90.99,2000-06-20
6835,1,97.21,2000-02-21
6838,1,95.3,2000-10-02
6846,1,91.82,2000-05-27
6854,1,91.46,2000-03-18
6855,1,91.77,2000-12-06
6868,1,99.53,2000-05-02
6872,1,98.33,2000-04-02
6884,1,96.49,2000-02-05
6914,1,98.46,2000-05-18
6915,1,96.13,2000-10-12
6918,1,90.24,2000-03-13
6933,1,91.68,2000-05-27
6950,1,92.0,2000-09-02
6962,1,94.29,2000-06-03
6970,1,94.07,2000-03-14
6977,1,91.85,2000-01-05
7025,1,97.0,2000-10-27
7026,1,99.93,2000-05-19
7036,1,94.83,2000-11-20
7055,1,90.92,2000-05-27
7056,1,93.62,2000-05-01
7073,1,97.46,2000-05-26
7078,1,95.08,2000-06-02
7081,1,99.34,2000-05-31
7087,1,94.16,2000-08-10
7116,1,92.76,2000-09-02
7123,1,91.37,2000-05-18
7125,1,98.14,2000-11-08
7144,1,90.39,2000-08-08
7150,1,98.54,2000-06-19
7159,1,93.26,2000-06-21
7171,1,91.17,2000-08-07
7174,1,90.5,2000-04-19
7178,1,94.33,2000-03-24
7187,1,94.74,2000-04-05
7188,1,90.02,2000-12-12
7193,1,92.56,2000-09-15
7196,1,97.76,2000-02-05
7199,1,98.33,2000-03-15
7210,1,98.72,2000-06-25
7213,1,92.27,2000-04-26
7216,1,92.32,2000-05-20
7224,1,98.27,2000-10-31
7244,1,96.61,2000-01-30
7251,1,90.34,2000-07-02
7280,1,96.69,2000-08-13
7285,1,95.84,2000-09-09
7298,1,93.53,2000-10-27
7300,1,95.22,2000-07-11
7303,1,94.88,2000-07-01
7307,1,96.39,2000-03-11
7314,1,93.98,2000-04-06
7317,1,98.04,2000-06-11
7319,1,96.34,2000-09-20
7338,1,92.27,2000-05-08
7354,1,94.65,2000-03-17
7369,1,99.34,2000-01-19
7378,1,96.43,2000-10-03
7382,1,96.13,2000-10-31
7393,1,99.71,2000-12-30
7394,1,95.73,2000-12-27
7398,1,96.11,2000-04-17
7401,1,98.65,2000-09-06
7403,1,99.81,2000-09-05
7416,1,98.43,2000-10-20
7450,1,95.1,2000-12-03
7457,1,96.93,2000-11-08
7469,1,90.66,2000-06-29
7472,1,95.21,2000-03-21
7478,1,99.91,2000-07-07
7493,1,93.68,2000-04-07
7500,1,92.35,2000-02-06
7508,1,96.31,2000-11-27
7510,1,91.31,2000-07-07
7514,1,91.99,2000-06-26
7515,1,93.3,2000-02-20
7525,1,94.82,2000-07-07
7528,1,92.0,2000-09-11
7534,1,93.46,2000-06-15
7537,1,96.45,2000-10-04
7543,1,94.43,2000-11-06
7555,1,99.65,2000-02-09
7559,1,91.74,2000-06-10
7572,1,91.37,2000-09-08
7574,1,99.64,2000-03-31
7582,1,91.93,2000-11-25
7605,1,96.72,2000-11-25
7609,1,97.51,2000-05-28
7618,1,94.74,2000-02-05
7630,1,91.5,2000-11-26
7643,1,94.05,2000-05-23
7654,1,99.1,2000-11-04
7659,1,98.22,2000-07-16
7675,1,93.49,2000-10-18
7680,1,92.62,2000-06-09
7692,1,95.64,2000-10-19
7698,1,91.08,2000-04-26
7709,1,94.39,2000-08-08
7715,1,92.45,2000-09-13
7739,1,93.58,2000-08-02
7762,1,92.92,2000-11-04
7764,1,94.34,2000-06-09
7778,1,98.43,2000-05-08
7788,1,97.7,2000-01-30
7797,1,95.39,2000-11-15
7801,1,93.63,2000-04-21
7806,1,90.89,2000-08-03
7819,1,95.16,2000-02-01
7854,1,90.12,2000-06-01
7864,1,91.71,2000-11-04
7866,1,98.04,2000-04-15
7873,1,98.41,2000-10-30
7905,1,96.53,2000-03-10
7911,1,95.34,2000-09-16
7931,1,90.14,2000-07-14
7942,1,94.97,2000-01-26
7969,1,90.34,2000-02-09
7975,1,92.04,2000-02-23
7980,1,92.99,2000-08-10
7983,1,90.37,2000-01-20
7986,1,94.34,2000-11-13
7989,1,94.03,2000-02-05
7996,1,95.61,2000-03-11
8004,1,96.03,2000-07-18
8005,1,94.63,2000-03-01
8012,1,94.96,2000-10-14
8024,1,96.54,2000-05-18
8030,1,91.02,2000-10-21
8031,1,92.49,2000-02-17
8033,1,91.96,2000-03-18
8041,1,95.16,2000-01-25
8042,1,93.7,2000-07-22
8047,1,99.94,2000-05-26
8048,1,95.64,2000-10-15
8051,1,98.6,2000-11-09
8060,1,93.11,2000-05-25
8062,1,90.76,2000-01-28
8095,1,90.96,2000-09-18
8103,1,94.89,2000-06-25
8108,1,98.16,2000-01-10
8136,1,95.22,2000-03-17
8154,1,92.15,2000-05-06
8156,1,94.73,2000-08-17
8164,1,94.72,2000-01-28
8168,1,91.66,2000-01-26
8171,1,96.2,2000-11-23
8176,1,92.98,2000-04-09
8183,1,93.69,2000-08-16
8186,1,96.78,2000-04-05
8191,1,94.36,2000-08-04
8208,1,91.68,2000-08-15
8211,1,97.89,2000-04-05
8232,1,94.49,2000-10-13
8237,1,98.73,2000-08-07
8249,1,92.85,2000-11-07
8257,1,92.72,2000-07-04
8272,1,96.26,2000-05-24
8276,1,92.0,2000-05-07
8277,1,99.8,2000-07-20
8279,1,98.47,2000-05-28
8281,1,92.25,2000-09-21
8290,1,95.35,2000-01-12
8302,1,92.87,2000-09-05
8310,1,95.17,2000-09-21
8316,1,92.81,2000-01-24
8318,1,94.14,2000-11-06
8319,1,95.83,2000-02-27
8325,1,90.54,2000-01-26
8332,1,90.96,2000-10-20
8333,1,97.14,2000-02-21
8337,1,96.6,2000-10-08
8341,1,98.45,2000-07-19
8351,1,99.1,2000-09-26
8364,1,93.06,2000-12-23
8368,1,94.33,2000-02-06
8375,1,99.79,2000-06-19
8376,1,95.71,2000-08-03
8381,1,91.28,2000-05-26
8386,1,96.03,2000-05-11
8404,1,94.54,2000-01-17
8410,1,93.03,2000-08-24
8430,1,93.4,2000-11-18
8434,1,98.31,2000-03-22
8442,1,98.79,2000-10-11
8447,1,90.38,2000-08-05
8448,1,93.63,2000-09-23
8452,1,95.97,2000-11-27
8454,1,90.13,2000-04-12
8461,1,96.22,2000-09-23
8465,1,93.63,2000-05-03
8476,1,97.75,2000-08-19
8477,1,99.22,2000-12-25
8491,1,94.97,2000-11-06
8494,1,95.27,2000-04-05
8502,1,96.1,2000-07-04
8526,1,99.63,2000-07-09
8532,1,93.3,2000-11-13
8540,1,91.29,2000-03-25
8550,1,99.56,2000-09-12
8553,1,92.74,2000-08-23
8571,1,98.73,2000-09-15
8574,1,92.08,2000-02-25
8575,1,98.57,2000-02-24
8580,1,92.46,2000-03-24
8587,1,96.7,2000-11-16
8591,1,90.91,2000-12-13
8616,1,99.73,2000-06-13
8621,1,95.65,2000-10-30
8625,1,92.64,2000-12-07
8631,1,95.53,2000-08-01
8638,1,90.23,2000-11-30
8656,1,97.98,2000-05-12
8659,1,96.57,2000-06-25
